name,interval_start,min,min_seconds,mean,max,max_seconds
all,2016-10-24 00:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 00:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 01:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 05:00:00,0,505.0,1.0727777777777778,2,636.0
all,2016-10-24 05:30:00,2,1308.0,2.2733333333333334,3,492.0
all,2016-10-24 06:00:00,2,442.0,3.372777777777778,5,405.0
all,2016-10-24 06:30:00,2,236.0,3.727777777777778,5,612.0
all,2016-10-24 07:00:00,2,388.0,4.373888888888889,7,115.0
all,2016-10-24 07:30:00,6,374.0,10.309444444444445,17,60.0
all,2016-10-24 08:00:00,17,59.0,26.38722222222222,35,78.0
all,2016-10-24 08:30:00,31,5.0,47.12777777777778,63,2.0
all,2016-10-24 09:00:00,58,19.0,72.32444444444444,84,19.0
all,2016-10-24 09:30:00,71,13.0,81.59222222222222,100,11.0
all,2016-10-24 10:00:00,87,15.0,93.46388888888889,105,7.0
all,2016-10-24 10:30:00,89,47.0,97.49777777777778,112,17.0
all,2016-10-24 11:00:00,92,14.0,100.31888888888889,114,37.0
all,2016-10-24 11:30:00,83,25.0,92.89555555555556,104,10.0
all,2016-10-24 12:00:00,61,6.0,71.90944444444445,90,22.0
all,2016-10-24 12:30:00,63,28.0,75.93388888888889,86,12.0
all,2016-10-24 13:00:00,71,7.0,84.17944444444444,96,28.0
all,2016-10-24 13:30:00,77,8.0,85.55,95,16.0
all,2016-10-24 14:00:00,74,12.0,83.795,92,44.0
all,2016-10-24 14:30:00,73,8.0,84.09722222222223,97,2.0
all,2016-10-24 15:00:00,73,11.0,83.53722222222223,97,38.0
all,2016-10-24 15:30:00,75,17.0,85.38333333333334,95,6.0
all,2016-10-24 16:00:00,72,27.0,81.21,92,41.0
all,2016-10-24 16:30:00,56,1.0,68.79555555555555,84,16.0
all,2016-10-24 17:00:00,40,14.0,47.71277777777778,57,3.0
all,2016-10-24 17:30:00,28,12.0,34.06166666666667,41,13.0
all,2016-10-24 18:00:00,12,3.0,20.58222222222222,32,70.0
all,2016-10-24 18:30:00,8,47.0,11.974444444444444,16,4.0
all,2016-10-24 19:00:00,7,98.0,10.557222222222222,16,241.0
all,2016-10-24 19:30:00,7,14.0,12.047222222222222,16,501.0
all,2016-10-24 20:00:00,2,1292.0,3.006666666666667,11,53.0
all,2016-10-24 20:30:00,0,1292.0,0.6622222222222223,3,268.0
all,2016-10-24 21:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-24 21:30:00,0,913.0,0.6355555555555555,3,62.0
all,2016-10-24 22:00:00,2,609.0,2.6616666666666666,3,1191.0
all,2016-10-24 22:30:00,3,1157.0,5.046111111111111,15,17.0
all,2016-10-24 23:00:00,3,1683.0,3.15,6,46.0
all,2016-10-24 23:30:00,3,1148.0,3.5277777777777777,5,298.0
all,2016-10-25 00:00:00,1,238.0,2.3472222222222223,3,863.0
all,2016-10-25 00:30:00,0,1573.0,0.12611111111111112,1,227.0
all,2016-10-25 01:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-25 05:00:00,0,617.0,0.6572222222222223,1,1183.0
all,2016-10-25 05:30:00,0,149.0,0.9683333333333334,2,92.0
all,2016-10-25 06:00:00,1,1431.0,1.205,2,369.0
all,2016-10-25 06:30:00,1,593.0,2.7016666666666667,4,660.0
all,2016-10-25 07:00:00,3,207.0,5.124444444444444,8,230.0
all,2016-10-25 07:30:00,8,75.0,13.203888888888889,19,39.0
all,2016-10-25 08:00:00,18,38.0,27.801666666666666,39,126.0
all,2016-10-25 08:30:00,33,4.0,46.75111111111111,71,4.0
all,2016-10-25 09:00:00,54,13.0,60.071666666666665,70,45.0
all,2016-10-25 09:30:00,61,2.0,70.43833333333333,83,8.0
all,2016-10-25 10:00:00,66,54.0,73.96666666666667,84,6.0
all,2016-10-25 10:30:00,70,8.0,77.60833333333333,85,31.0
all,2016-10-25 11:00:00,72,2.0,80.39611111111111,88,31.0
all,2016-10-25 11:30:00,73,77.0,79.54,88,11.0
all,2016-10-25 12:00:00,64,6.0,79.74777777777778,101,22.0
all,2016-10-25 12:30:00,58,5.0,65.38833333333334,73,6.0
all,2016-10-25 13:00:00,58,5.0,67.03166666666667,81,8.0
all,2016-10-25 13:30:00,71,26.0,80.24222222222222,89,1.0
all,2016-10-25 14:00:00,77,8.0,83.42444444444445,91,23.0
all,2016-10-25 14:30:00,75,53.0,80.40666666666667,87,4.0
all,2016-10-25 15:00:00,78,10.0,85.59222222222222,95,12.0
all,2016-10-25 15:30:00,79,12.0,85.43888888888888,94,25.0
all,2016-10-25 16:00:00,70,9.0,75.54611111111112,80,63.0
all,2016-10-25 16:30:00,62,36.0,67.63722222222222,73,75.0
all,2016-10-25 17:00:00,49,36.0,61.86388888888889,71,41.0
all,2016-10-25 17:30:00,25,40.0,33.519444444444446,52,39.0
all,2016-10-25 18:00:00,15,20.0,20.857222222222223,26,5.0
all,2016-10-25 18:30:00,11,195.0,14.695,18,49.0
all,2016-10-25 19:00:00,8,128.0,12.516666666666667,15,87.0
all,2016-10-25 19:30:00,5,267.0,6.243333333333333,8,146.0
all,2016-10-25 20:00:00,4,279.0,6.146111111111111,13,3.0
all,2016-10-25 20:30:00,1,181.0,2.3761111111111113,4,266.0
all,2016-10-25 21:00:00,1,1553.0,1.255,3,212.0
all,2016-10-25 21:30:00,1,1491.0,1.2516666666666667,3,144.0
all,2016-10-25 22:00:00,1,1634.0,1.0922222222222222,2,166.0
all,2016-10-25 22:30:00,1,1800.0,1.0,1,1800.0
all,2016-10-25 23:00:00,0,1718.0,0.04555555555555556,1,82.0
all,2016-10-25 23:30:00,0,287.0,1.626111111111111,4,40.0
all,2016-10-26 00:00:00,2,60.0,4.855555555555555,6,34.0
all,2016-10-26 00:30:00,4,255.0,5.463333333333333,7,287.0
all,2016-10-26 01:00:00,2,463.0,3.742777777777778,5,765.0
all,2016-10-26 01:30:00,1,482.0,1.7322222222222223,2,1318.0
all,2016-10-26 02:00:00,0,874.0,0.5144444444444445,1,926.0
all,2016-10-26 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-26 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-26 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-26 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-26 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-26 05:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-26 05:30:00,0,1620.0,0.1,1,180.0
all,2016-10-26 06:00:00,0,1499.0,0.16722222222222222,1,301.0
all,2016-10-26 06:30:00,0,482.0,0.8777777777777778,2,262.0
all,2016-10-26 07:00:00,2,400.0,4.471111111111111,7,243.0
all,2016-10-26 07:30:00,6,132.0,14.056111111111111,21,35.0
all,2016-10-26 08:00:00,15,52.0,27.67388888888889,40,55.0
all,2016-10-26 08:30:00,34,10.0,43.88722222222222,64,6.0
all,2016-10-26 09:00:00,49,61.0,57.75111111111111,78,2.0
all,2016-10-26 09:30:00,65,22.0,73.12833333333333,83,17.0
all,2016-10-26 10:00:00,75,34.0,83.77944444444445,90,42.0
all,2016-10-26 10:30:00,80,9.0,88.40277777777777,98,54.0
all,2016-10-26 11:00:00,89,46.0,96.05055555555556,106,7.0
all,2016-10-26 11:30:00,78,11.0,89.05111111111111,104,14.0
all,2016-10-26 12:00:00,66,37.0,81.58277777777778,93,13.0
all,2016-10-26 12:30:00,62,15.0,72.51444444444445,78,5.0
all,2016-10-26 13:00:00,58,9.0,70.82166666666667,79,29.0
all,2016-10-26 13:30:00,62,33.0,73.41722222222222,83,21.0
all,2016-10-26 14:00:00,78,52.0,85.72,96,30.0
all,2016-10-26 14:30:00,84,43.0,92.96111111111111,101,13.0
all,2016-10-26 15:00:00,84,4.0,93.79388888888889,102,42.0
all,2016-10-26 15:30:00,83,13.0,87.77333333333333,95,4.0
all,2016-10-26 16:00:00,73,22.0,84.59833333333333,95,26.0
all,2016-10-26 16:30:00,74,26.0,84.69444444444444,95,3.0
all,2016-10-26 17:00:00,57,5.0,67.91222222222223,82,21.0
all,2016-10-26 17:30:00,37,28.0,49.95777777777778,68,57.0
all,2016-10-26 18:00:00,20,41.0,28.716666666666665,39,40.0
all,2016-10-26 18:30:00,13,30.0,17.24388888888889,22,23.0
all,2016-10-26 19:00:00,14,460.0,15.186666666666667,17,203.0
all,2016-10-26 19:30:00,8,248.0,10.612222222222222,17,74.0
all,2016-10-26 20:00:00,4,418.0,5.485,9,11.0
all,2016-10-26 20:30:00,1,32.0,4.317777777777778,8,14.0
all,2016-10-26 21:00:00,1,1141.0,1.7072222222222222,4,151.0
all,2016-10-26 21:30:00,3,1175.0,3.3472222222222223,4,625.0
all,2016-10-26 22:00:00,3,1577.0,3.1238888888888887,4,223.0
all,2016-10-26 22:30:00,2,300.0,3.2655555555555558,7,71.0
all,2016-10-26 23:00:00,1,536.0,2.0861111111111112,6,3.0
all,2016-10-26 23:30:00,1,1756.0,1.0244444444444445,2,44.0
all,2016-10-27 00:00:00,0,1225.0,0.35333333333333333,2,61.0
all,2016-10-27 00:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 01:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-27 05:00:00,0,205.0,1.0627777777777778,2,318.0
all,2016-10-27 05:30:00,2,1800.0,2.0,2,1800.0
all,2016-10-27 06:00:00,1,411.0,1.833888888888889,3,112.0
all,2016-10-27 06:30:00,1,362.0,2.1783333333333332,3,683.0
all,2016-10-27 07:00:00,0,179.0,3.1505555555555556,5,239.0
all,2016-10-27 07:30:00,5,79.0,9.991111111111111,23,18.0
all,2016-10-27 08:00:00,20,22.0,31.656111111111112,43,22.0
all,2016-10-27 08:30:00,41,1.0,48.78055555555556,61,19.0
all,2016-10-27 09:00:00,60,3.0,69.41055555555556,80,1.0
all,2016-10-27 09:30:00,62,21.0,74.03722222222223,85,15.0
all,2016-10-27 10:00:00,68,33.0,76.455,86,2.0
all,2016-10-27 10:30:00,69,5.0,83.40611111111112,92,16.0
all,2016-10-27 11:00:00,85,9.0,90.41722222222222,100,4.0
all,2016-10-27 11:30:00,74,27.0,83.87833333333333,95,107.0
all,2016-10-27 12:00:00,66,10.0,86.22444444444444,98,24.0
all,2016-10-27 12:30:00,66,9.0,79.05277777777778,91,3.0
all,2016-10-27 13:00:00,88,13.0,93.86277777777778,105,2.0
all,2016-10-27 13:30:00,81,11.0,90.44944444444444,100,2.0
all,2016-10-27 14:00:00,81,17.0,98.25222222222222,107,17.0
all,2016-10-27 14:30:00,84,6.0,91.555,99,15.0
all,2016-10-27 15:00:00,77,17.0,86.63555555555556,97,12.0
all,2016-10-27 15:30:00,86,73.0,92.38944444444445,98,54.0
all,2016-10-27 16:00:00,79,31.0,85.23,98,30.0
all,2016-10-27 16:30:00,66,47.0,73.30722222222222,83,21.0
all,2016-10-27 17:00:00,43,14.0,55.89055555555556,73,20.0
all,2016-10-27 17:30:00,29,1.0,38.57,56,4.0
all,2016-10-27 18:00:00,18,59.0,22.877222222222223,30,9.0
all,2016-10-27 18:30:00,13,10.0,17.794444444444444,22,61.0
all,2016-10-27 19:00:00,9,75.0,11.458333333333334,14,46.0
all,2016-10-27 19:30:00,4,224.0,8.507222222222222,17,3.0
all,2016-10-27 20:00:00,4,488.0,6.860555555555556,14,75.0
all,2016-10-27 20:30:00,4,52.0,10.425555555555556,14,178.0
all,2016-10-27 21:00:00,2,705.0,2.647777777777778,5,7.0
all,2016-10-27 21:30:00,2,1473.0,2.1816666666666666,3,327.0
all,2016-10-27 22:00:00,1,636.0,2.175,6,170.0
all,2016-10-27 22:30:00,1,1623.0,1.2316666666666667,5,32.0
all,2016-10-27 23:00:00,0,1498.0,0.4444444444444444,5,33.0
all,2016-10-27 23:30:00,0,1433.0,0.2038888888888889,1,367.0
all,2016-10-28 00:00:00,0,1197.0,0.8472222222222222,6,65.0
all,2016-10-28 00:30:00,0,1687.0,0.06277777777777778,1,113.0
all,2016-10-28 01:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-28 05:00:00,0,1518.0,0.15666666666666668,1,282.0
all,2016-10-28 05:30:00,0,319.0,0.8227777777777778,1,1481.0
all,2016-10-28 06:00:00,0,318.0,1.0922222222222222,2,484.0
all,2016-10-28 06:30:00,0,262.0,0.8544444444444445,1,1538.0
all,2016-10-28 07:00:00,0,59.0,2.205,3,816.0
all,2016-10-28 07:30:00,2,122.0,4.863333333333333,8,183.0
all,2016-10-28 08:00:00,3,89.0,15.200555555555555,22,23.0
all,2016-10-28 08:30:00,18,22.0,31.70722222222222,47,45.0
all,2016-10-28 09:00:00,40,69.0,46.445,55,17.0
all,2016-10-28 09:30:00,48,15.0,54.78111111111111,62,15.0
all,2016-10-28 10:00:00,60,69.0,63.928333333333335,70,37.0
all,2016-10-28 10:30:00,59,17.0,66.585,71,58.0
all,2016-10-28 11:00:00,59,2.0,65.91333333333333,75,7.0
all,2016-10-28 11:30:00,57,49.0,66.78944444444444,74,32.0
all,2016-10-28 12:00:00,53,6.0,64.27666666666667,73,9.0
all,2016-10-28 12:30:00,53,17.0,59.63388888888889,74,13.0
all,2016-10-28 13:00:00,52,4.0,58.55111111111111,63,12.0
all,2016-10-28 13:30:00,50,2.0,59.1,69,14.0
all,2016-10-28 14:00:00,51,12.0,60.445,66,18.0
all,2016-10-28 14:30:00,59,3.0,64.32888888888888,71,5.0
all,2016-10-28 15:00:00,62,11.0,68.34388888888888,75,34.0
all,2016-10-28 15:30:00,56,7.0,64.08222222222223,73,26.0
all,2016-10-28 16:00:00,49,27.0,59.83166666666666,65,50.0
all,2016-10-28 16:30:00,39,37.0,47.961666666666666,58,3.0
all,2016-10-28 17:00:00,29,48.0,33.82888888888889,43,10.0
all,2016-10-28 17:30:00,20,63.0,24.939444444444444,32,4.0
all,2016-10-28 18:00:00,9,4.0,16.77166666666667,24,55.0
all,2016-10-28 18:30:00,9,619.0,10.310555555555556,13,102.0
all,2016-10-28 19:00:00,4,196.0,7.154444444444445,10,107.0
all,2016-10-28 19:30:00,4,1271.0,4.293888888888889,5,529.0
all,2016-10-28 20:00:00,1,1033.0,1.698888888888889,4,77.0
all,2016-10-28 20:30:00,1,1630.0,1.0944444444444446,2,170.0
all,2016-10-28 21:00:00,0,1794.0,0.0033333333333333335,1,6.0
all,2016-10-28 21:30:00,0,1657.0,0.07944444444444444,1,143.0
all,2016-10-28 22:00:00,0,1620.0,0.1,1,180.0
all,2016-10-28 22:30:00,0,1549.0,0.13944444444444445,1,251.0
all,2016-10-28 23:00:00,1,15.0,45.431666666666665,99,5.0
all,2016-10-28 23:30:00,8,84.0,36.19222222222222,79,14.0
all,2016-10-31 00:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 00:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 01:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 01:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 03:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 04:00:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 04:30:00,0,1800.0,0.0,0,1800.0
all,2016-10-31 05:00:00,0,322.0,1.305,2,871.0
all,2016-10-31 05:30:00,1,1711.0,1.0494444444444444,2,89.0
all,2016-10-31 06:00:00,1,382.0,2.861666666666667,6,26.0
all,2016-10-31 06:30:00,3,770.0,4.381111111111111,8,35.0
all,2016-10-31 07:00:00,6,35.0,17.6,33,12.0
all,2016-10-31 07:30:00,28,8.0,50.55833333333333,80,17.0
all,2016-10-31 08:00:00,61,7.0,89.38666666666667,140,4.0
all,2016-10-31 08:30:00,134,1.0,167.1927777777778,202,4.0
all,2016-10-31 09:00:00,198,13.0,229.54333333333332,281,1.0
all,2016-10-31 09:30:00,279,15.0,299.23333333333335,316,1.0
all,2016-10-31 10:00:00,291,2.0,308.2272222222222,334,8.0
all,2016-10-31 10:30:00,301,9.0,317.08,334,2.0
all,2016-10-31 11:00:00,297,5.0,320.9088888888889,347,2.0
all,2016-10-31 11:30:00,296,1.0,329.5238888888889,356,13.0
all,2016-10-31 12:00:00,242,5.0,269.7338888888889,298,1.0
all,2016-10-31 12:30:00,237,1.0,256.3688888888889,277,7.0
all,2016-10-31 13:00:00,246,2.0,286.0105555555556,311,2.0
all,2016-10-31 13:30:00,283,17.0,305.03333333333336,323,5.0
all,2016-10-31 14:00:00,314,5.0,333.4244444444444,349,1.0
all,2016-10-31 14:30:00,307,10.0,327.62,351,5.0
all,2016-10-31 15:00:00,304,1.0,329.7577777777778,357,2.0
all,2016-10-31 15:30:00,296,3.0,320.36555555555555,344,5.0
all,2016-10-31 16:00:00,273,5.0,297.2133333333333,321,3.0
all,2016-10-31 16:30:00,214,2.0,255.6988888888889,284,3.0
all,2016-10-31 17:00:00,141,2.0,182.7577777777778,215,4.0
all,2016-10-31 17:30:00,84,2.0,107.93833333333333,142,2.0
all,2016-10-31 18:00:00,49,22.0,68.85944444444445,86,11.0
all,2016-10-31 18:30:00,31,5.0,38.848333333333336,50,37.0
all,2016-10-31 19:00:00,16,20.0,26.067777777777778,36,5.0
all,2016-10-31 19:30:00,8,42.0,15.470555555555556,25,44.0
all,2016-10-31 20:00:00,10,32.0,19.225555555555555,23,192.0
all,2016-10-31 20:30:00,15,299.0,17.063333333333333,22,24.0
all,2016-10-31 21:00:00,12,137.0,14.778888888888888,17,165.0
all,2016-10-31 21:30:00,11,11.0,15.063333333333333,17,156.0
all,2016-10-31 22:00:00,0,346.0,1.7694444444444444,16,2.0
all,2016-10-31 22:30:00,0,572.0,0.8377777777777777,4,50.0
all,2016-10-31 23:00:00,0,386.0,1.3827777777777779,3,274.0
all,2016-10-31 23:30:00,1,1089.0,1.5444444444444445,4,32.0
all,2016-11-01 00:00:00,1,1455.0,1.1916666666666667,2,345.0
all,2016-11-01 00:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-01 01:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-01 01:30:00,0,1289.0,0.2838888888888889,1,511.0
all,2016-11-01 02:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-01 02:30:00,0,1800.0,0.0,0,1800.0
all,2016-11-01 03:00:00,0,1800.0,0.0,0,1800.0
all,2016-11-01 03:30:00,0,957.0,0.4683333333333333,1,843.0
all,2016-11-01 04:00:00,1,1800.0,1.0,1,1800.0
all,2016-11-01 04:30:00,1,1800.0,1.0,1,1800.0
all,2016-11-01 05:00:00,1,283.0,1.8427777777777778,2,1517.0
all,2016-11-01 05:30:00,1,59.0,1.9672222222222222,2,1741.0
all,2016-11-01 06:00:00,2,160.0,3.78,5,461.0
all,2016-11-01 06:30:00,4,34.0,6.212777777777778,8,430.0
all,2016-11-01 07:00:00,4,27.0,14.868333333333334,30,13.0
all,2016-11-01 07:30:00,21,1.0,46.42888888888889,66,2.0
all,2016-11-01 08:00:00,61,13.0,91.76611111111112,123,7.0
all,2016-11-01 08:30:00,121,5.0,175.71666666666667,243,5.0
all,2016-11-01 09:00:00,215,5.0,245.43944444444443,286,1.0
all,2016-11-01 09:30:00,271,3.0,299.8177777777778,331,11.0
all,2016-11-01 10:00:00,291,1.0,313.7472222222222,335,7.0
all,2016-11-01 10:30:00,300,6.0,327.8566666666667,350,1.0
all,2016-11-01 11:00:00,324,3.0,340.1611111111111,354,7.0
all,2016-11-01 11:30:00,318,15.0,336.8827777777778,354,2.0
all,2016-11-01 12:00:00,252,3.0,276.8177777777778,321,10.0
all,2016-11-01 12:30:00,214,5.0,232.11111111111111,262,6.0
all,2016-11-01 13:00:00,233,7.0,273.84277777777777,299,3.0
all,2016-11-01 13:30:00,272,5.0,315.15222222222224,351,3.0
all,2016-11-01 14:00:00,330,2.0,341.7705555555556,357,13.0
all,2016-11-01 14:30:00,318,1.0,348.17833333333334,366,12.0
all,2016-11-01 15:00:00,325,8.0,343.60555555555555,358,6.0
all,2016-11-01 15:30:00,322,16.0,336.3211111111111,359,2.0
all,2016-11-01 16:00:00,300,1.0,319.0083333333333,336,5.0
